,VGAMpValue,Variance
RGS20,0.100621475480923,0.526471940710989
NGEF,0.100737555697846,0.139747266512327
LRRC37B,0.100823354134633,3.58036400174694
PCDHB5,0.100891879626098,0.357512423343456
LPCAT3,0.100904581439114,4.72557905402755
COMMD6,0.100924937777811,2.17560894013972
ECD,0.100954366855741,7.88135464390512
GSTA4,0.10097520015532,7.76626279792843
JAM3,0.100979205949603,6.8433210301478
SPTB,0.10109248345882,0.377718093228344
CAMK1,0.101168283385454,0.942567420314457
FKBP11,0.101177685352178,4.80719625659014
SULT1C4,0.10126240885231,1.15017552003715
MBNL3,0.101267513353853,7.39691879387316
DIAPH1,0.101268741666751,3.92707463781039
GP1BA,0.101366187777897,0.776413209044634
GAGE7,0.101456468561099,0.0397551524561332
ARL13B,0.101740461725686,6.84362179479055
FAM21C,0.101765143104955,7.49022203545297
IRF4,0.10178104076796,1.31059289723066
PPIAL4E,0.101838005960424,0.0418729692636673
ZBTB7A,0.101899166614637,1.39384705713677
CMYA5,0.101920714337206,1.37425578710314
C4orf45,0.101984402378891,0.191330226940227
FAM193A,0.101996509321943,5.09159442397104
CPEB3,0.102045212257611,0.998375194014766
STYX,0.102070294557325,3.77219042254284
BNIP2,0.102209983807181,9.18100985294127
TMEM219,0.102241304943584,5.87050446908872
HLA-DRA,0.102408635026076,1.33473162085557
HIPK4,0.102481642343885,0.108888991443672
RNASE2,0.102552300138145,0.175368210266979
C7orf60,0.102596587043872,4.68431824356321
GRIA2,0.102647235969018,0.0346466792155135
MYH13,0.10267813827946,0.0382316044318058
RPL24,0.10281560891825,0.488551294810666
UGT3A1,0.102821081628582,1.35429127241944
FES,0.102824366705908,1.61922447556016
FOSL2,0.102881768262392,0.800476515760035
ABCB4,0.10288488214347,0.668016555106598
SNTB2,0.1029083553683,3.87013875871787
SHISA2,0.102972771667635,13.6628720294223
SCNM1,0.102980578443562,7.16924163085051
ERO1L,0.103164478635203,6.76033982577534
KLHL1,0.103203449361573,0.415542963484321
SNTG1,0.103210813437512,0.0668809396667013
PRPS1L1,0.103500635551568,0.0133377020634651
C12orf4,0.103543112558442,7.13199168579019
GKN1,0.103558303510906,0.0493212808623266
MFSD9,0.103619340262797,3.21913188055661
SORBS1,0.103625462508788,4.99645273599678
SF3B5,0.10363652283761,3.04742722761731
C4orf33,0.103699367825655,3.73494795495629
JMY,0.103735081809868,6.85644190225521
ALOX12,0.10385762135498,0.602966156338518
SKIV2L,0.1039255422731,4.41071605289407
TAS2R41,0.103994980084,0.0069857661644155
TRPM5,0.103994980084001,0.011850359557504
GNB3,0.104022050984049,1.18563730825386
BACH1,0.104226629555425,6.74970242782213
NADSYN1,0.104257038339291,4.1380478079544
HIST1H2BI,0.104273279395136,0.0955738357837718
FN3KRP,0.104303755029765,5.54779860399038
GABRR2,0.104331050114451,0.100647573449274
HDHD3,0.104346131822124,3.3083419863831
THNSL2,0.104454383219825,0.129218088411794
RASGEF1C,0.104478778145114,0.0426193767782531
TCEANC,0.104537862334433,1.48428279562439
UBXN11,0.104610660181509,1.83667859311117
C8orf59,0.104612134981194,1.86708303180978
ADCY9,0.104644648713039,0.797901136731926
BUD13,0.104711370452697,5.8621946024522
TSTA3,0.104740788507896,5.25555594071008
GRAPL,0.104742531426186,0.0992068629990188
PANK3,0.104764173190984,8.05454128015107
KCNA4,0.104781377929715,0.0154006434189451
BTBD2,0.10501153551668,2.00541030571773
BCL2,0.105028443848529,0.773072264701303
MYOT,0.105035176314891,0.339329111100337
CACNA1F,0.105057822683244,0.0986758830798713
ROBO2,0.105116143043707,3.52806463821157
TNNC1,0.105166535674395,0.752748446231227
BTLA,0.105225816607369,0.0678961350501135
ATG4D,0.105280703643451,2.39404200058826
VBP1,0.105307341013173,5.04121121819848
ZNF692,0.105321375901243,3.07708494328208
GFI1,0.105358872783874,0.247775161354544
CPQ,0.105433946487616,1.20207572825995
ANKRD33,0.105496421781297,0.0351745957839001
ZZEF1,0.105504491296169,3.91551476917274
NPC1,0.105505497218766,6.46074170014728
ZNF761,0.105510136651354,5.68726178289019
NEBL,0.105591625048689,4.02102678281973
AMY1C,0.105703202399565,0.0781018603526489
KSR2,0.10584465646636,1.74486050792014
GALNT8,0.105874098419579,0.972179038742207
HNRNPA1L2,0.105875496448313,1.53369596277333
TPSG1,0.106024299874368,0.099301811552086
CA8,0.106065516520332,2.44382984785299
C9orf82,0.10617219875741,6.2846511968064
TMPRSS11D,0.10627340637108,0.117281869646817
NAGK,0.106399070551038,5.30792769323796
USP37,0.106428246479572,7.96499106636143
NLRP10,0.106448281085255,0.0277488689861212
FAM175A,0.106465706531835,7.23201483404847
LOC100653515,0.106602380022937,0.016077068822372
NSUN6,0.106649316878007,5.7416650015876
ADAMTS7,0.10668854528405,1.21238694340653
PLEKHJ1,0.106749863231667,4.3141581540052
CCNB3,0.106827095530582,0.112984055017982
ATF6B,0.106835535199228,3.65528502186946
RPL36AL,0.106845365078565,0.546813470841897
GOLGA6L10,0.106868088272123,3.24196227216055
PRSS54,0.10690023973444,0.0967622396515135
TCTEX1D4,0.106904396221988,0.0174894067823967
ENGASE,0.106967896230865,0.975754961471025
SSH3,0.106997677067143,1.24965123493239
MLXIPL,0.106997828049623,0.266886242333472
RGPD3,0.107094933664448,1.34104063179579
TMEM74,0.107141260954836,2.19006330927369
RNGTT,0.107222589535946,8.28041291553591
POU5F2,0.107298809963439,0.00613636223011384
PRR22,0.107387700097548,0.0826343862344642
PAPD7,0.10752160541682,5.10258965404307
CCM2,0.107661846862693,3.7663842749291
ESYT1,0.107699059988881,6.66920944144406
PAPD5,0.107740080075673,7.76646452151082
TMEM115,0.107884887842186,4.92451721440401
ALDH6A1,0.107896409133972,6.56165190502473
FEM1A,0.107923874887555,5.35509460423344
TSPYL6,0.107976516122715,0.108365314230276
LIMS3,0.107980439172332,0.262084615612294
LIMS3L,0.107980439172332,0.262084615612294
C10orf28,0.108010898868171,7.149619622722
PCDH12,0.108011984942256,0.349151419031643
SLC44A2,0.108020540292076,5.68671085987848
PRKAR2A,0.108110042227232,3.29221782931613
RAPGEF3,0.108124869263855,1.24839134594934
SUOX,0.108128247286028,4.71664925614663
SLC4A7,0.108251822238097,5.76571259584476
SCYL3,0.108332997538293,3.66253864219746
RHOG,0.108429960221257,5.6187900953539
UBA5,0.108458309509697,9.33443369039449
ANXA11,0.108461414601401,4.35473972755885
ASCC2,0.108486190200237,5.52752624779468
NMD3,0.108514877580496,9.28806474060382
ADORA2B,0.108752024603335,2.13492478608101
NT5C1B,0.108769359282273,0.0515953350764603
FAM26F,0.108789640171708,0.36466165716134
GPR152,0.108898603880199,0.0018575547918805
UBD,0.1088986038802,0.022575486445195
HCRTR1,0.1088986038802,0.00104059780263261
MEGF6,0.108957470625427,4.06293809124979
MAPK8IP1,0.108983357770962,1.58577915588587
ERCC-00058,0.109054527217161,0.533501541040498
DRP2,0.109101114351558,0.311681177600681
C1GALT1C1,0.109306432155525,11.3449936293773
AIFM2,0.109337418677301,2.57941610192037
FOXL1,0.10938134536138,0.15193401255038
SRP19,0.109402549494828,2.2826815665204
PHOSPHO2-KLHL23,0.109439271828303,3.97610821977463
PTRH1,0.109446966750722,0.742202954193011
RASA1,0.109463611068791,8.19254050429608
GLB1,0.109523833710923,8.09164978518922
TACO1,0.109533565283904,3.2545203495538
PRDM8,0.109534304587575,0.204281264036309
CLN3,0.109596342074281,4.44233062830298
CITED1,0.109634038706696,0.250835665639017
CHRNA5,0.109682891699406,2.81797060791013
RG9MTD2,0.109734688882554,4.34247458025454
ATAD2,0.109760443652536,7.17558196464331
RALA,0.109773589294721,4.97573872609676
GJC1,0.109880610251054,2.76721329931799
CBWD2,0.110007261524722,5.49973293748279
SBNO1,0.110053844002154,3.70273979888714
PRSS48,0.110090583315007,0.499024476619411
MB,0.110186535336768,0.022587000914865
YIPF4,0.110218868741681,4.93301478106025
CCDC102B,0.110296474633387,1.01820513217109
SLC45A3,0.110414428246905,0.513176351611526
SLC9B1,0.110489564013941,0.278577397692562
GLT25D2,0.110708707028239,0.69350041209997
TNFSF12-TNFSF13,0.11071824490366,0.0364693313717578
UBE2E1,0.110830694502065,6.30890364347591
STK11IP,0.1108531554461,2.25564476586982
STAG3,0.110880342157446,4.18423294937906
GTF3C1,0.111125962078966,4.34773697692246
SMG9,0.11115782920435,4.07457876949864
NCAPD3,0.111318299295014,6.14353114270952
ATF4,0.111323046367449,2.12389001278155
MRPL44,0.111474146716504,4.05734423786743
C19orf26,0.111666096478385,0.0141266574557849
CNIH3,0.111733713631837,3.3908432798933
YIPF1,0.111775138836377,7.13459060394988
WDR34,0.111799867943203,4.672820959717
LOC728392,0.11182216508827,0.809939014835245
C2orf40,0.111822594890322,0.285233375819403
BPHL,0.111846011045377,5.17908960870627
KIAA0240,0.111884914357558,3.626668153894
LRRC59,0.112025868052922,6.38980306299389
APBB1IP,0.112057116307138,0.0206737766151682
ATP5SL,0.112167321373905,6.72275165706286
TMEM186,0.11217151075462,4.24541193355348
CCDC9,0.112213081482079,1.01682676835718
LRRC17,0.112486049031686,1.77583709823997
SND1,0.112764856893156,3.02831165100919
KCNH6,0.112797417749459,1.24476511971819
DNAH7,0.112847835063645,1.10153982923366
CCNT2,0.113005621954573,7.07061932220705
DPH1,0.113014547657893,2.63445708961098
FOXC2,0.113029673787446,0.0413646813883078
TMEM176B,0.113070250361215,0.35174584884322
POLR2L,0.113075866973969,1.10498135570481
MLH3,0.113107155024596,8.03269227767617
SDHC,0.113119485345846,5.63427738267702
FBXL2,0.113153533429302,2.73013839465929
GOT1,0.113301249900262,7.18770538436257
MRPL14,0.113307435092486,2.21214409986007
CCRL2,0.113317051884752,0.115172272598853
BLVRA,0.113322656226542,6.56085853927246
OR8A1,0.113370530472843,0.0918822576063294
LPAR5,0.113554563746794,0.243215704940242
CPNE3,0.113642980973347,6.0043047262064
SPATA6,0.113706313208249,5.1021325857307
C9orf69,0.113779898226838,3.36922458483602
BRD2,0.113837151341983,3.17887594886867
CHFR,0.114049027880311,4.15984914625375
TRH,0.114195032764396,0.862738280239694
ENPP4,0.114240055157673,3.50264278494851
KIF5C,0.114243639422747,7.00772031583257
ZNF443,0.114315522314467,6.94288290174201
ORC6,0.11435374629742,3.29078441221414
TIGD5,0.114379224023591,1.31166041937134
PRPSAP2,0.114522781043817,6.55519881021815
TMPRSS5,0.114713565591684,0.173483000285625
ACP2,0.114785163957698,2.67507003433419
COG7,0.11478516702205,3.83477647859417
GATS,0.114824039794234,0.664838414314054
SLC25A27,0.114965310208044,1.00641033038169
PRRC2B,0.11498671744281,2.45489337355902
NOS1AP,0.115015459458436,0.757556279190892
E2F6,0.115099634343107,7.21525736545635
COLEC10,0.115174481137441,0.19486906879851
LOC388946,0.115180936301938,0.0200808129981117
SNAPIN,0.11521836771605,5.03395457034086
CBLN3,0.115303002863149,0.234261865667362
C20orf202,0.115323528733087,0.249942084180068
WDR20,0.115343620378983,6.36559043137499
ERCC-00097,0.115503422749313,0.416363274027252
CLPSL1,0.115564096045085,0.00467486847799336
C20orf173,0.115564096045085,0.00942025382322272
CABP7,0.115811455567408,0.146040544710299
ZNF425,0.115869281126308,2.42675325881603
THAP2,0.115870711546703,4.98664916161845
TMED1,0.115908371326635,5.95187895467511
DDX60L,0.115955206949528,0.534067219917955
DCUN1D3,0.115991898476889,6.20762831423113
OR51B5,0.116161386934638,0.141155234170427
IFIT5,0.116476865148506,3.38654906035408
MOSPD3,0.116612415922332,2.11543689912565
BDKRB1,0.116713766385597,0.266471139349662
RHO,0.116738901470993,0.0556806538180233
CCDC42B,0.116823440423739,0.748738610363646
MTIF2,0.11691787699529,7.69152127955658
MINPP1,0.11702627878297,8.42000403222309
GALNT13,0.117079878110038,5.20264395948014
SLC9C1,0.117179653768633,0.377036023885201
OGFOD2,0.117201599611053,2.00400837677307
C5orf47,0.117357213549377,0.0641980214685195
PDXP,0.117384229345767,4.82632790481241
BEND5,0.117409814474784,1.40744367800298
MNF1,0.11746791601543,2.34331975489292
HSPB3,0.117680029658266,0.164009664530682
GYG1,0.117683266398111,9.33571031007246
FGFBP1,0.117718443002456,0.469724698834003
RBMX2,0.117916140723356,5.0643051013493
PLEKHG4,0.117923888893568,1.75874656489734
AKT3,0.11796556839313,6.89901357201075
C19orf76,0.118034513470494,0.725333708106034
CNDP1,0.11806187757188,0.208012868985515
MSR1,0.118185615019633,0.0412744213686147
ANGPTL2,0.118194195736504,2.43096207004148
RFX1,0.118205762155225,0.96574494478054
SHARPIN,0.118208056625965,2.85073085058294
C17orf90,0.118259235581128,2.2715836447682
PGM2L1,0.118259825461628,4.3980485669894
PCDHA8,0.118272165674498,0.201904395086862
FAM82A2,0.118292811299144,6.09928320275855
EDAR,0.118444102033307,0.213901669215404
MAP1LC3A,0.118467452962142,0.144893022645774
DNAJC25-GNG10,0.118560225454396,0.104385646762731
ZC3H3,0.118771648340917,1.58881293590132
PIGC,0.118820752824142,8.96670001490856
KATNA1,0.118863130641809,7.08721894862505
ZMYM3,0.118915128588328,5.5992150766141
IFI27,0.119128189424821,0.685978508599482
L3MBTL3,0.11922418041758,7.36154229576313
FAM189A1,0.119387366300033,0.675456778245998
CLEC5A,0.119447369460547,0.0659437403455735
PIGN,0.119723499165006,9.04036669595708
KLHDC10,0.11981147031141,7.31121301161107
UBAP1,0.119833000761419,3.84751166135207
SPHK1,0.119852611490532,0.520972873153491
SEC14L6,0.119872925829334,0.0266287155488773
ZNF778,0.119943245476033,2.64929827397159
DSPP,0.120049558163838,0.236784426589232
CLEC1B,0.120055444690079,0.251498959714878
IQUB,0.120101204952138,1.42771521736105
CCDC73,0.120239012709419,0.992135913437616
SLC36A3,0.120239758163886,0.295035700248938
MYPOP,0.120286993165556,1.13707700590187
SLC9A8,0.120426680135616,2.22574318945146
DEGS2,0.120509482870595,0.0194965203992568
LOC100127983,0.120625959690054,5.65259021046238
FAM104A,0.120635723444518,7.52049311940056
SMN2,0.120664727279871,8.8189279553225
CDC34,0.120701406555604,3.30600874386086
NTM,0.120726073803056,3.4209092890642
ACPT,0.120846399055558,0.0428975550480863
NEK8,0.120917975721476,2.49910420312147
FBXL6,0.120939448150339,1.77472096489187
RBM22,0.121005187691117,6.16185339679969
ZNF141,0.121090636896295,4.68480495086366
SRD5A2,0.121154008964481,0.162838770293437
HTR3E,0.121169243417164,0.0221797417467808
OAT,0.121178147130525,4.25761010015016
ESPNL,0.121314408847002,0.0154052583088705
APBA3,0.121314697366972,1.66685735730666
LOC440335,0.121409750561754,0.304441750464504
EBP,0.121424806840058,2.31211454038845
APOL1,0.121440045333631,2.53591470611907
RNF6,0.121505297949258,7.46227531849221
PPIL4,0.121587385937033,6.08304428433461
LOC100507003,0.121592262783852,0.0659398223126173
SERPINE3,0.121604366411595,0.403331298722166
MANEAL,0.121823861174126,3.32913975657738
FPGT-TNNI3K,0.121876425842425,0.361355351376678
ARHGAP6,0.121950293393184,0.580077768173737
C2orf28,0.122206235997401,3.99690159749535
SH3BP5L,0.122239058862161,1.1991563347431
INSR,0.122306485900227,7.40264686669345
PAX7,0.122376827559662,0.174267973577397
OR51M1,0.122379166068647,0.150211285906146
UBAP2,0.122480369824293,4.80063467422698
PPP1R32,0.122499419951211,0.26733537637045
GSTT2,0.12258559687392,0.630201259144063
C12orf56,0.122748158624155,0.331069950866741
ZNF608,0.122863890095298,5.83894262401046
TMEM194A,0.12296243627446,6.92502498297937
C14orf93,0.122997275498821,1.88495882030274
RAB1B,0.123028340909147,3.4885380860619
CHMP6,0.123034942025901,4.31893217501202
SMARCAD1,0.123094980755866,7.0646337593056
KLC4,0.123186191833231,3.07608006539315
VAPA,0.123385433041202,1.9499822264393
ERCC-00138,0.123415253156521,0.312624767519234
SPRYD3,0.123423278931336,2.08209039035342
ADCY7,0.123480463541249,3.80206301096086
CFP,0.123489791720846,0.301281233712534
DFNB59,0.123570272517164,1.23333197202825
DYNC1LI1,0.123574970513421,6.33759064651736
ROBO1,0.123627021954004,6.07010938377624
FOXP2,0.123639936901425,1.13151868530662
METTL22,0.123716012964756,5.83942820235118
AGPAT6,0.123799912346251,4.25627423169889
PRDM13,0.123878406894033,0.139015426892811
SLC35C2,0.123884183081093,5.96188663326154
MIR205HG,0.124068710614292,2.21704936029202
NLRP11,0.124154965586957,0.0843456604575497
MAN1C1,0.124188466795245,3.00718707630642
USP51,0.124229245287801,6.81555350399588
ERCC-00014,0.124583064939816,0.593280020552837
POMP,0.124636864172213,0.760730424586806
MAN1B1,0.124756079592654,4.64456016356353
SLC8A3,0.12490454624755,0.462235325445726
RAB26,0.124970919472718,0.341605740922827
RPRML,0.125175953755455,0.0751268217403991
RPL7L1,0.125189007589824,3.39981205183812
TMEM223,0.125296586634103,4.66837861706874
GRM1,0.125318095169592,0.674164155800502
VPS33B,0.125383664264771,3.67721168666837
CENPI,0.125531823710395,6.68263188098448
BCL9,0.125558258283256,4.93295341472287
HCN3,0.125582853640748,2.7442739422108
SLC16A11,0.125733508037782,0.00561540960019507
EFHC1,0.125774770904104,3.58384434817266
SYDE2,0.125895431812134,4.80487213947288
LYSMD3,0.125904357041814,8.63745224762379
PRDM15,0.125940105852872,3.91734447813321
C3orf38,0.125949411026826,8.91589443369851
EFHA1,0.125977601054595,6.95107468661957
SQRDL,0.125989719422318,0.191886910864316
RGS11,0.125993160165054,0.119030218256012
SLC27A4,0.12600175275878,3.77934703196318
NRG4,0.126045494357031,1.57529230314113
IFT172,0.126105704588339,3.12233790395596
ZNF799,0.126130058703472,4.28502104787041
TACSTD2,0.126182683991887,0.0451932850605012
FNTB,0.126492141761072,2.92481265525119
RPUSD4,0.126566929530697,7.35382658494234
KLHL36,0.126652654454618,0.731316873089193
GPR137,0.12672555983456,1.41901158255702
TRIM21,0.126726835404882,3.67324864979264
GPR149,0.126766638697154,0.133965748076867
OMG,0.126837941333688,0.502142796489183
ADRA1D,0.126918393812257,0.0299541670240044
PACS2,0.126924392215651,3.07033340411608
MCTP1,0.12693264230226,1.35506989480087
VPS13A,0.126970516981417,8.83938808996151
ERC2,0.127062479981727,4.74115513989133
TCP11,0.127083497519259,0.0457087941913129
AKR7A3,0.127113538594762,0.45989757354143
STX10,0.127288410864464,2.47253166721357
ANO5,0.127339690161936,12.7316694947174
NHLRC2,0.127430693822943,4.90187156772023
NSUN4,0.127558908864665,3.77281911380849
FOXD4,0.127586424265011,0.0179288905591296
OR5AU1,0.127633128712115,0.0824396408473077
FAM111B,0.127766021463981,3.1996044749284
ZNF212,0.127891738041658,3.38493393118573
EXD2,0.127938431606372,5.77818877779676
MSMB,0.128272234022594,0.0808129923868885
CECR1,0.128596614046031,4.90425233577864
RAD52,0.128610244800738,5.35928122433271
CEACAM19,0.128616134270393,0.226969247508801
MYH6,0.128717029777356,0.177070409738771
ACYP2,0.128732151471157,1.34609740860616
DOK7,0.12890730370665,0.037264432068492
KCNAB2,0.128975491326538,0.447693845504451
TSPAN9,0.129095377186037,2.45714232599542
RPL31,0.129204112703994,0.601381735943762
LOC120824,0.129441306241358,0.107590968058474
TMEM161B,0.129493526211742,6.57846942359041
ANTXR1,0.129503346461909,6.86198383063409
OR8B2,0.129601288516388,0.0552255633980327
NPAS2,0.129604896222533,0.103262081944896
THAP10,0.129606658734466,3.13378459650283
CCNO,0.129756258671408,0.0633978118380469
INO80E,0.129821233968594,1.19000417732342
LGALS16,0.129849384352246,0.0142944158570286
ATN1,0.129917871589641,2.18006168440157
PSD3,0.13004943174641,6.58845131019597
RAB35,0.130059718883593,1.67200278296423
IFITM2,0.130096124349375,2.22125520336731
SNX33,0.130111989636394,4.37663346943402
RPAP3,0.13016479953296,6.05329172239163
CD200R1,0.130304918899426,0.245277625937017
AKAP10,0.130496549597733,5.92005283981845
ZFP82,0.130572089750105,7.75490435318085
LRWD1,0.130712779961648,1.35357653262905
LY6G6D,0.130849117674159,0.674781095535201
IFIT1B,0.130926821842761,0.0205085001954349
