Gene1,Gene2
NANOG,ST8SIA4
NANOG,RGPD2
NANOG,ZSCAN10
NANOG,OS9
NANOG,PPP2R1B
NANOG,SPAG9
NANOG,TBC1D9
NANOG,ETV4
NANOG,TRPM3
NANOG,SYT1
NANOG,NLGN1
NANOG,STOX2
NANOG,DHRS3
NANOG,KIFC3
NANOG,KLHL4
NANOG,PLAGL1
NANOG,P4HB
NANOG,TRIM38
NANOG,IFI16
NANOG,AKAP2
NANOG,GRHL2
NANOG,MTRNR2L10
NANOG,RIMBP2
NANOG,WLS
NANOG,HDAC9
NANOG,GOLGB1
NANOG,ECE1
NANOG,CD200
NANOG,IFT27
NANOG,SORBS2
NANOG,PHACTR2
NANOG,TFAP2A
NANOG,GSTO1
NANOG,IGDCC3
NANOG,KLHDC7A
NANOG,TLE2
NANOG,PAM
NANOG,TLE3
NANOG,PHLDB2
NANOG,RBM14
NANOG,CNBP
NANOG,PPM1H
NANOG,CHST4
NANOG,FOXP1
NANOG,RNF213
NANOG,NSMCE4A
NANOG,THEM4
NANOG,ASXL1
NANOG,EIF4E3
NANOG,FGD4
NANOG,SERP1
NANOG,BMPR2
NANOG,CPSF6
NANOG,SHROOM3
NANOG,PDE4D
NANOG,SLC25A19
NANOG,FAM126B
NANOG,ZNF589
NANOG,ADAMTS3
NANOG,TTC39B
NANOG,NEDD9
NANOG,RHD
NANOG,PLEKHA5
NANOG,ID1
NANOG,ARID5A
NANOG,TOX3
NANOG,ANXA3
NANOG,PALLD
NANOG,CRYM
NANOG,TRIM22
NANOG,LPAR6
NANOG,ALDH3A2
NANOG,YWHAQ
NANOG,GCNT2
NANOG,KLF5
NANOG,SNRPD3
NANOG,PSKH2
NANOG,ACVR1B
NANOG,FAM169A
NANOG,ATP2B4
NANOG,FOXD3
NANOG,NGDN
NANOG,PRR11
NANOG,RAPH1
NANOG,PLCH1
NANOG,BAZ2A
NANOG,SLC7A11
NANOG,ELAVL2
NANOG,LIX1
NANOG,ARF4
NANOG,ZNF611
NANOG,FOXN3
NANOG,SERPINF1
NANOG,C1QTNF6
NANOG,PFKFB2
NANOG,DNAH12
NANOG,CLUAP1
NANOG,CDHR3
NANOG,RABGAP1L
NANOG,STX16
NANOG,PARS2
NANOG,CCDC50
NANOG,PBLD
NANOG,LPP
NANOG,SNAPC3
NANOG,PAPPA
NANOG,POU2F1
NANOG,MDM4
NANOG,PSMC1
NANOG,TOMM40
NANOG,SLC25A24
NANOG,POLR1B
NANOG,SAMD3
NANOG,PPIL1
NANOG,RNF19A
NANOG,VEZT
NANOG,FGD6
NANOG,ALPL
NANOG,WDR55
NANOG,TFB2M
NANOG,EMG1
NANOG,PRCP
NANOG,TACC2
NANOG,RASSF6
NANOG,PCYT1B
NANOG,GTF2H2
NANOG,DKK1
NANOG,NIN
NANOG,SGK1
NANOG,ANP32B
NANOG,ORC1
NANOG,GPR108
NANOG,RND1
NANOG,SYT6
NANOG,NFIA
NANOG,L1TD1
NANOG,SV2B
NANOG,PLEKHG3
NANOG,MGST1
NANOG,ASNS
NANOG,SUPT7L
NANOG,MTRNR2L6
NANOG,SYNJ2
NANOG,UBOX5
NANOG,ARSD
NANOG,CLCN3
NANOG,NEDD4L
NANOG,WDFY2
NANOG,SSR3
NANOG,RNFT2
NANOG,SEL1L
NANOG,CCNE2
NANOG,GLIPR1L1
NANOG,PICALM
NANOG,C6orf89
NANOG,STX6
NANOG,LARP1
NANOG,PPRC1
NANOG,PMM1
NANOG,STOML2
NANOG,TES
NANOG,PHLPP1
NANOG,NHP2
NANOG,SDAD1
NANOG,LSM3
NANOG,TET2
NANOG,NIF3L1
NANOG,SLCO1A2
NANOG,SOX5
NANOG,COX7C
NANOG,ZNF229
NANOG,PXMP4
NANOG,COMMD4
NANOG,CDC7
NANOG,LRP12
NANOG,GALM
NANOG,IFRD2
NANOG,PSMB4
NANOG,B3GALT5
NANOG,SCO1
NANOG,RAB3IP
NANOG,PALB2
NANOG,SSBP1
NANOG,COL13A1
NANOG,DSCC1
NANOG,LIPT2
NANOG,TMEM37
NANOG,PMEPA1
NANOG,MED16
NANOG,JMJD1C
NANOG,CDC42EP4
NANOG,CAD
NANOG,CHD9
NANOG,MYO1E
NANOG,C19orf70
NANOG,TMEM144
NANOG,HIST1H2BH
NANOG,DAD1
NANOG,WNT3
NANOG,RPS7
NANOG,TCL1B
NANOG,ZRANB2
NANOG,RPE
NANOG,MPP2
NANOG,TMEM126B
NANOG,TNRC18
NANOG,PREPL
NANOG,TSKU
NANOG,FTSJ3
NANOG,FGF19
NANOG,RAB3C
NANOG,SART3
NANOG,PIKFYVE
NANOG,TUSC2
NANOG,IL1RAPL1
NANOG,CTBS
NANOG,MRPS23
NANOG,CREB3L4
NANOG,ARHGAP42
NANOG,NDUFA5
NANOG,NCAM1
NANOG,EBNA1BP2
NANOG,SLC25A21
NANOG,CALCOCO1
NANOG,RNF125
NANOG,SCN2A
NANOG,TAF8
NANOG,RMI1
NANOG,KIF2C
NANOG,KLHL12
NANOG,LRTOMT
NANOG,ELOVL6
NANOG,LRPPRC
NANOG,CNTRL
NANOG,RAB34
NANOG,CCDC6
NANOG,TMEM97
NANOG,RASSF10
NANOG,ATG4C
NANOG,NECAP2
NANOG,ZFP62
NANOG,CDC25A
NANOG,NHSL1
NANOG,SDHD
NANOG,WDR43
NANOG,GREB1
NANOG,MRPL37
NANOG,KLHL28
NANOG,DDA1
NANOG,RPF2
NANOG,TMEM135
NANOG,C2CD4A
NANOG,RANBP1
NANOG,STON2
NANOG,HIST1H4I
NANOG,ANKRD28
NANOG,GRWD1
NANOG,SEPT10
NANOG,MAPRE2
NANOG,ZBTB8OS
NANOG,UBFD1
NANOG,EARS2
NANOG,CAMKMT
NANOG,ZWINT
NANOG,CXXC1
NANOG,SF3A3
NANOG,ACBD7
NANOG,ARSK
NANOG,INTS9
NANOG,DNAJB1
NANOG,ARL4A
NANOG,MAP3K3
NANOG,BAAT
NANOG,FGFRL1
NANOG,DPCD
NANOG,RASSF8
NANOG,RHEB
NANOG,TBX3
NANOG,LSM5
NANOG,ANKS1B
NANOG,BRWD3
NANOG,MBIP
NANOG,C8orf44
NANOG,EXOSC3
NANOG,BBS4
NANOG,ACOT7
NANOG,RXRG
NANOG,SCG3
NANOG,NFKBIB
NANOG,ACBD4
NANOG,ORAI3
NANOG,UBL7
NANOG,TTC1
NANOG,LRRC49
NANOG,CPPED1
NANOG,CDA
NANOG,STEAP2
NANOG,EPSTI1
NANOG,CCDC167
NANOG,BUB1B
NANOG,CSNK1A1
NANOG,ST3GAL2
NANOG,IFT20
NANOG,ANKZF1
NANOG,EXOSC5
NANOG,SPATA9
NANOG,RHOBTB3
NANOG,KIF15
NANOG,FBXO9
NANOG,DNAJC9
NANOG,BCAS2
NANOG,APOLD1
NANOG,SLC18B1
NANOG,MED18
NANOG,ZNF92
NANOG,MIA3
NANOG,RAB37
NANOG,HAT1
NANOG,C11orf58
NANOG,BET1
NANOG,NDUFAF4
NANOG,CSRNP1
NANOG,NDUFS6
NANOG,LSR
NANOG,PROM1
NANOG,HSPE1
NANOG,DCX
NANOG,MARCKS
NANOG,RBPJ
NANOG,RAD54L
NANOG,PRDM1
NANOG,PDCD2
NANOG,CHEK2
NANOG,TIMM10
NANOG,GPX4
NANOG,SCNN1A
NANOG,KDELC2
NANOG,CKS2
NANOG,COG8
NANOG,ZNF521
NANOG,NCAPG
NANOG,RAE1
NANOG,SH2D4A
NANOG,ENTPD1
NANOG,PCDH20
NANOG,FNDC3B
NANOG,TWISTNB
NANOG,PCSK2
NANOG,PRIM1
NANOG,CDC25C
NANOG,PRIM2
NANOG,PAIP2B
NANOG,NRXN1
NANOG,RAD51AP1
NANOG,MCM6
NANOG,MXD4
NANOG,MTRNR2L1
NANOG,HINT3
NANOG,ZNF785
NANOG,ACBD5
NANOG,MRPL16
NANOG,DCDC1
NANOG,PLA2G3
NANOG,GGCT
NANOG,NTHL1
NANOG,PDP2
NANOG,ADD1
NANOG,PNPLA8
NANOG,SKIL
NANOG,MRPL45
NANOG,ZNF883
NANOG,TNKS1BP1
NANOG,CCDC151
NANOG,BRIX1
NANOG,EVI5
NANOG,NUCB2
NANOG,ZNF793
NANOG,FAM117B
NANOG,DPYSL2
NANOG,STAT3
NANOG,DUS3L
NANOG,HSPA9
NANOG,PHLDA1
NANOG,NUMB
NANOG,ZKSCAN3
NANOG,PSMF1
NANOG,ISL1
NANOG,CHCHD3
NANOG,WDR5B
NANOG,FIG4
NANOG,LGMN
NANOG,RPS25
NANOG,ADD2
NANOG,NDUFS5
NANOG,DNAJC19
NANOG,MEX3C
NANOG,NCOA7
NANOG,TXNL1
NANOG,ZNF146
NANOG,VRK1
NANOG,ORC4
NANOG,GAP43
NANOG,CCNG2
NANOG,TMEM167A
NANOG,MTHFR
NANOG,MAP2K6
NANOG,YBX1
NANOG,POLQ
NANOG,NMNAT1
NANOG,NPFFR2
NANOG,PCDHGA10
NANOG,LPAR4
NANOG,ZNF764
NANOG,MRPS27
NANOG,KAT7
NANOG,KIAA1324L
NANOG,MX1
NANOG,NUP107
NANOG,HPS5
NANOG,SIPA1L3
NANOG,PSMC4
NANOG,C11orf1
NANOG,SNRNP40
NANOG,SLC35A3
NANOG,KEAP1
NANOG,ZNF585B
NANOG,EIF5A2
NANOG,GXYLT1
NANOG,KIFAP3
NANOG,DDX18
NANOG,ITPR1
NANOG,ELMOD2
NANOG,ARPP19
NANOG,CSNK1G1
NANOG,PLXNB1
NANOG,WDR62
NANOG,MRPL21
NANOG,EXO1
NANOG,AKR1D1
NANOG,KLHL13
NANOG,MXI1
NANOG,ZNF30
NANOG,VEPH1
NANOG,ALG1L
NANOG,POLR2A
NANOG,ZWILCH
NANOG,NAA15
NANOG,HTR3B
NANOG,FBXO34
NANOG,PHF14
NANOG,TSPEAR
NANOG,NUP153
NANOG,ALS2
NANOG,SEMA3E
NANOG,ODF2L
NANOG,CCDC82
NANOG,ARF3
NANOG,KLLN
NANOG,RPL22L1
NANOG,KAT6A
NANOG,FER
NANOG,NOL6
NANOG,ARID5B
NANOG,LRAT
NANOG,IQGAP2
NANOG,ZNF490
NANOG,CLCC1
NANOG,TMEM39A
NANOG,PSMD3
NANOG,MRPL51
NANOG,LTV1
NANOG,ZNF578
NANOG,NOP14
NANOG,OSBPL3
NANOG,NME1
NANOG,SREK1IP1
NANOG,CWC27
NANOG,ZADH2
NANOG,RAD51
NANOG,CHAC1
NANOG,CRIP3
NANOG,CEP44
NANOG,EIF4E
NANOG,TRIM37
NANOG,NEK10
NANOG,POLR2M
NANOG,PGAP2
NANOG,ELL2
NANOG,CREB3L2
NANOG,COPS3
NANOG,NUP35
NANOG,TJP2
NANOG,FAM216A
NANOG,NARS
NANOG,ZCCHC4
NANOG,SATB1
NANOG,DBT
NANOG,CCDC138
NANOG,MYLIP
NANOG,INTS1
NANOG,COX17
NANOG,KCNG3
NANOG,MRPS30
NANOG,CASC3
NANOG,JAKMIP1
NANOG,ZDHHC12
NANOG,PGAP1
NANOG,IFITM1
NANOG,NAA50
NANOG,SRSF2
NANOG,PSMA6
NANOG,MFSD11
NANOG,IER5
NANOG,ZSWIM6
NANOG,TMEM205
NANOG,NBPF10
NANOG,CARD8
NANOG,AGTRAP
NANOG,TMTC2
NANOG,STAMBPL1
NANOG,IARS
NANOG,PDE11A
NANOG,TLN1
NANOG,SLIRP
NANOG,NUFIP1
NANOG,PRDX1
NANOG,PDIA4
NANOG,LGALS12
NANOG,HECW2
NANOG,NXF1
NANOG,CALCR
NANOG,SEC31A
NANOG,TNFRSF19
NANOG,POLDIP2
NANOG,GAR1
NANOG,CYP1B1
NANOG,SECISBP2L
NANOG,PA2G4
NANOG,ZC3H15
NANOG,RBMS2
NANOG,DNAAF2
NANOG,CHRM3
NANOG,RAB38
NANOG,MCF2L2
NANOG,COPB1
NANOG,MDH2
NANOG,DDX11
NANOG,TIMM21
NANOG,CDS2
NANOG,PLCB3
NANOG,HRASLS5
NANOG,MRPL50
NANOG,KIAA0754
NANOG,CCDC113
NANOG,CSPP1
NANOG,PTP4A1
NANOG,TACC3
NANOG,PRUNE2
NANOG,NOP16
NANOG,DTNB
NANOG,CNOT1
NANOG,GART
NANOG,FABP7
NANOG,DTWD2
NANOG,CEP85L
NANOG,SLC36A1
NANOG,TSPYL1
NANOG,ARHGEF5
NANOG,TUBE1
NANOG,GPR83
NANOG,C8orf37
NANOG,MRPS35
NANOG,ZNF460
NANOG,VANGL2
NANOG,BLM
NANOG,SMG7
NANOG,GLYATL1
NANOG,WDR36
NANOG,FBXL18
NANOG,TRUB1
NANOG,MALSU1
NANOG,DSTYK
NANOG,C19orf33
NANOG,WDR35
NANOG,OPA3
NANOG,LHX6
NANOG,FAAH
NANOG,ZNF8
NANOG,PCLO
NANOG,LSG1
NANOG,GPR19
NANOG,GPR160
NANOG,MYOCD
NANOG,ZNF83
NANOG,SMAD2
NANOG,PLSCR1
NANOG,HMGB1
NANOG,FYCO1
NANOG,SNX18
NANOG,MSMO1
NANOG,PSMB2
NANOG,TERF1
NANOG,NDUFA6
NANOG,U2SURP
NANOG,KLHL24
NANOG,ARHGAP27
NANOG,ZNF691
NANOG,POFUT1
NANOG,PLAGL2
NANOG,NUP205
NANOG,GNL3
NANOG,GET4
NANOG,DDX1
NANOG,NDC80
NANOG,NOL11
NANOG,MRPL3
NANOG,UGGT1
NANOG,CDKN3
NANOG,GPSM3
NANOG,UPF2
NANOG,SCD
NANOG,FAM161B
NANOG,DNAJC15
NANOG,DCAF10
NANOG,CADPS
NANOG,SHB
NANOG,FAM83D
NANOG,XPO6
NANOG,TMEM138
NANOG,QPCTL
NANOG,POLE3
NANOG,IPP
NANOG,ACAD8
NANOG,URB2
NANOG,JAKMIP2
NANOG,GOT2
NANOG,TRIM2
NANOG,SEPHS2
NANOG,POLR1A
NANOG,SF1
NANOG,KATNAL1
NANOG,WDFY1
NANOG,IMP4
NANOG,EIF3E
NANOG,CCDC115
NANOG,AGPAT5
NANOG,C1orf61
NANOG,PARP6
NANOG,CALCOCO2
NANOG,C18orf21
NANOG,MRPL17
NANOG,GATM
NANOG,ECHDC1
NANOG,C2CD2
NANOG,RRP1B
NANOG,EPHB3
NANOG,H2AFX
NANOG,EFCAB6
NANOG,BARX2
NANOG,RAD50
NANOG,TMEM38A
NANOG,LRP10
NANOG,JTB
NANOG,DNAJA3
NANOG,FARSB
NANOG,CLPTM1L
NANOG,AHDC1
NANOG,EGFLAM
NANOG,DNAJC11
NANOG,KIF21A
NANOG,AARS
NANOG,SLC9A9
NANOG,PDE4C
NANOG,MSX1
NANOG,ALAD
NANOG,ITPR2
NANOG,HTR3A
NANOG,AARS2
NANOG,RNF5
NANOG,PPAN
NANOG,LMAN1
NANOG,SNX14
NANOG,TMEM213
NANOG,RRS1
NANOG,CYBRD1
NANOG,WDR31
NANOG,USP49
NANOG,MAP3K13
NANOG,UNC13C
NANOG,TMBIM1
NANOG,MRPS18A
NANOG,PARP3
NANOG,FAM135A
NANOG,NAV2
NANOG,SKA3
NANOG,PKIG
NANOG,ACBD3
NANOG,TGFA
NANOG,OIP5
NANOG,MRPS17
NANOG,DUSP23
NANOG,PARVA
NANOG,TIGD1
NANOG,MAP7
NANOG,CLGN
NANOG,MRPL39
NANOG,ZNF587
NANOG,ETV3
NANOG,CHST8
NANOG,TEAD1
NANOG,PKN2
NANOG,PODNL1
NANOG,ATP6V0D2
NANOG,TGFBR3
NANOG,MGST3
NANOG,ORC3
NANOG,CISD2
NANOG,NOC4L
NANOG,DDX51
NANOG,BMF
NANOG,B3GAT3
NANOG,ZNF574
NANOG,FANCD2
NANOG,ENPP5
NANOG,EHD3
NANOG,ANGPT1
NANOG,GGCX
NANOG,CHORDC1
NANOG,CCDC34
NANOG,CAMK2D
NANOG,AIMP2
NANOG,TPRKB
NANOG,ZNF528
NANOG,SDK2
NANOG,HDGF
NANOG,GMNN
NANOG,NOP58
NANOG,METTL1
NANOG,GTF3C6
NANOG,CCNB2
NANOG,PET117
NANOG,ATXN7L1
NANOG,TRIP6
NANOG,POLA1
NANOG,ADAT1
NANOG,ESRRG
NANOG,TMBIM6
NANOG,ROR1
NANOG,LMLN
NANOG,PDIA5
NANOG,FMO5
NANOG,UGP2
NANOG,MRPL20
NANOG,TRIM35
NANOG,CDYL
NANOG,ACPP
NANOG,JPH1
NANOG,SLC44A1
NANOG,TMEM59L
NANOG,CKMT1A
NANOG,YDJC
NANOG,ACOX3
NANOG,TDRD7
NANOG,GNAL
NANOG,RBM19
NANOG,KIAA0895
NANOG,CSAD
NANOG,ZFP14
NANOG,FABP3
NANOG,DUSP4
NANOG,SPTSSB
NANOG,ARPC3
NANOG,ABRACL
NANOG,ZNF518B
NANOG,AKAP9
NANOG,AIP
NANOG,VWA5A
NANOG,GNA14
NANOG,MITF
NANOG,LGR5
NANOG,SUPT16H
NANOG,NAT10
NANOG,ATP11C
NANOG,SNRNP25
NANOG,POLR3K
NANOG,MRPL22
NANOG,AP5B1
NANOG,DDX25
NANOG,TK1
NANOG,CHST11
NANOG,ANKRD1
NANOG,NCDN
NANOG,KIAA0319L
NANOG,KCTD14
NANOG,MRPL4
NANOG,KLF8
NANOG,FRYL
NANOG,MND1
NANOG,TMEM125
NANOG,EAF2
NANOG,CLEC2B
NANOG,C19orf66
NANOG,MACC1
NANOG,ISG20
NANOG,DLGAP5
NANOG,ZNF317
NANOG,TMC5
NANOG,SNTG2
NANOG,RPS28
NANOG,HNMT
NANOG,EXD1
NANOG,TMEM106A
NANOG,PRR16
NANOG,PPFIBP2
NANOG,POU2F2
NANOG,MAFG
NANOG,EEF1E1
NANOG,CAPN2
NANOG,ZNF142
NANOG,WSB2
NANOG,NRSN1
NANOG,HEATR1
NANOG,BHLHB9
NANOG,GFPT1
NANOG,PAQR8
NANOG,NDUFA12
NANOG,MCOLN3
NANOG,MAK16
NANOG,TMEM17
NANOG,SH3PXD2A
NANOG,NCAPH
NANOG,DIP2A
NANOG,HIGD1A
NANOG,GNG3
NANOG,DHX34
NANOG,DCAF6
NANOG,ASTN2
NANOG,ANO4
NANOG,TDP2
NANOG,TUBGCP5
NANOG,SLC39A14
NANOG,SIRT1
NANOG,ASB9
NANOG,XPO5
NANOG,THAP9
NANOG,POLH
NANOG,PDE5A
NANOG,LAD1
NANOG,CORO1C
NANOG,TRMT112
NANOG,TATDN1
NANOG,ITGA4
NANOG,PAH
NANOG,FBXO36
NANOG,CC2D1A
NANOG,CAMKV
NANOG,POLR1C
NANOG,AMD1
NANOG,GNA12
NANOG,PHF5A
NANOG,C2orf69
NANOG,TTI1
NANOG,TBC1D4
NANOG,PARD6A
NANOG,KLHL3
NANOG,ABCE1
NANOG,UTP15
NANOG,TCN2
NANOG,SCLY
NANOG,PPIL6
NANOG,LRRCC1
NANOG,GOLGA4
NANOG,DNAJC2
NANOG,TRIP11
NANOG,TFE3
NANOG,SLC46A3
NANOG,POLE4
NANOG,BID
NANOG,PDE3A
NANOG,MFN2
NANOG,MAP2
NANOG,GRM4
NANOG,DEPDC1B
NANOG,RCAN2
NANOG,IRGM
NANOG,GRAP2
NANOG,GPHN
NANOG,GLB1L2
NANOG,ETF1
NANOG,DCAF5
NANOG,C9orf66
NANOG,BACE1
NANOG,ADARB2
NANOG,TNPO1
NANOG,RAN
NANOG,CASP8
NANOG,C9orf64
NANOG,ZNF732
NANOG,SEMA6D
NANOG,NOC3L
NANOG,ASPSCR1
NANOG,TMEM64
NANOG,TEX14
NANOG,PLS1
NANOG,DMXL2
NANOG,DDX3X
NANOG,CDK6
NANOG,ARID3B
NANOG,YPEL2
NANOG,WDR77
NANOG,SOS2
NANOG,NFAT5
NANOG,LIG3
NANOG,DAAM1
NANOG,CHEK1
NANOG,ACTN3
NANOG,NICN1
NANOG,GLDC
NANOG,ERLEC1
NANOG,EPHA2
NANOG,CLDN10
NANOG,ATIC
NANOG,PJA2
NANOG,IRF1
NANOG,DUT
NANOG,DAXX
NANOG,APC
NANOG,SERTAD2
NANOG,UTP14A
NANOG,TAX1BP1
NANOG,SNX10
NANOG,NTS
NANOG,KLHL7
NANOG,ITGAV
NANOG,EFEMP1
NANOG,AMOTL1
NANOG,AKR1C2
NANOG,ZNF311
NANOG,RRN3
NANOG,RCL1
NANOG,MZT2A
NANOG,ZNF418
NANOG,THOC3
NANOG,ST7
NANOG,SLC3A2
NANOG,RRP12
NANOG,RFC3
NANOG,POLD4
NANOG,NKD1
NANOG,MTMR1
NANOG,MOGAT3
NANOG,HCN1
NANOG,DPY30
NANOG,DPH2
NANOG,CHMP5
NANOG,TMEM212
NANOG,NFYB
NANOG,FOXH1
NANOG,DNA2
NANOG,CDCA2
NANOG,CBFA2T2
NANOG,C10orf82
NANOG,APOBEC3D
NANOG,RIOK1
NANOG,PPIB
NANOG,PGRMC1
NANOG,BRWD1
NANOG,VWDE
NANOG,TRIM33
NANOG,PASK
NANOG,ARID4B
NANOG,QSER1
NANOG,PRKCG
NANOG,CPVL
NANOG,CHIC2
NANOG,ARHGEF19
NANOG,ICA1L
NANOG,C1orf109
NANOG,ATP6V1B2
NANOG,ARHGAP29
NANOG,GNG5
NANOG,ACBD6
NANOG,TIAM1
NANOG,RALB
NANOG,FAM111A
NANOG,DDX27
NANOG,CITED2
NANOG,ZMIZ2
NANOG,UTP18
NANOG,TIPIN
NANOG,MBTD1
NANOG,JUND
NANOG,DHX35
NANOG,ZNF555
NANOG,SDCCAG8
NANOG,RLN2
NANOG,PRMT3
NANOG,NLGN4Y
NANOG,MEGF10
NANOG,KLF7
NANOG,FGFBP3
NANOG,C7orf50
NANOG,ARHGAP24
NANOG,WWTR1
NANOG,SH3RF1
NANOG,PYROXD2
NANOG,PSMB10
NANOG,PABPC4L
NANOG,MT1F
NANOG,LAP3
NANOG,KIAA1324
NANOG,GRPR
NANOG,DNAJC12
NANOG,MICU1
NANOG,IGF2R
NANOG,DYNC2LI1
NANOG,MAP3K9
NANOG,ZNF621
NANOG,XRCC2
NANOG,SLC22A31
NANOG,SIGMAR1
NANOG,NOP2
NANOG,FSD1
NANOG,TOMM5
NANOG,RASGRP3
NANOG,NBPF9
NANOG,NBPF14
NANOG,MYO5C
NANOG,MPV17L
NANOG,INSIG2
NANOG,FDFT1
NANOG,ELOVL2
NANOG,CUX1
NANOG,CSDE1
NANOG,CDCP1
NANOG,TXLNG
NANOG,NR2C1
NANOG,IFT80
NANOG,DNAJB13
NANOG,BTBD10
NANOG,B4GALT5
NANOG,TTLL6
NANOG,PCBP4
NANOG,IGF1
NANOG,CASP10
NANOG,BCAS1
OTX2,ZNF668
OTX2,POU2F1
OTX2,C9orf3
OTX2,ZDHHC22
OTX2,TRPM3
OTX2,CBX5
OTX2,RAB3GAP2
OTX2,PPRC1
OTX2,RAB3IP
OTX2,PCBP4
OTX2,HNRNPD
OTX2,SNX25
OTX2,NRCAM
OTX2,EXOSC5
OTX2,PRR11
OTX2,MLLT3
OTX2,FGD4
OTX2,PLAGL1
OTX2,TCOF1
OTX2,ECHDC1
OTX2,SPC24
OTX2,HSPA4
OTX2,MALSU1
OTX2,TMEM177
OTX2,CCNA2
OTX2,PKMYT1
OTX2,UBOX5
OTX2,MTRNR2L2
OTX2,BAZ2A
OTX2,TP53INP2
OTX2,ZNF576
OTX2,IRGQ
OTX2,RABGAP1L
OTX2,ADAT1
OTX2,RRS1
OTX2,ZNF490
OTX2,SDC2
OTX2,KDELC2
OTX2,ATXN7
OTX2,TBC1D9
OTX2,PCNA
OTX2,PALLD
OTX2,POLQ
OTX2,ACBD4
OTX2,CORO1C
OTX2,SLC25A24
OTX2,SEMA4B
OTX2,SMG5
OTX2,EIF3C
OTX2,IRAK4
OTX2,ZNF574
OTX2,MTRNR2L8
OTX2,ZNF124
OTX2,GOLGB1
OTX2,ERBB2
OTX2,RD3
OTX2,CDC25A
OTX2,CTBP2
OTX2,ZNF491
OTX2,FKBP14
OTX2,FLAD1
OTX2,SRSF2
OTX2,CCPG1
OTX2,PHB
OTX2,IFT20
OTX2,TRPM1
OTX2,JTB
OTX2,HIF1A
OTX2,KCNN3
OTX2,ATF6
OTX2,PSMB4
OTX2,USP1
OTX2,ZNF202
OTX2,IGSF21
OTX2,POLE3
OTX2,HNRNPA0
OTX2,C4orf46
OTX2,JMJD1C
OTX2,CFLAR
OTX2,SNX18
OTX2,NCOA7
OTX2,ESRRG
OTX2,ZNF93
OTX2,EMB
OTX2,MRPL11
OTX2,GPR176
OTX2,MGST1
OTX2,COX7C
OTX2,MIA3
OTX2,CCNG2
OTX2,SSH1
OTX2,ACADSB
OTX2,GSC
OTX2,RUVBL1
OTX2,ZBTB8OS
OTX2,BDNF
OTX2,AFF1
OTX2,PA2G4
OTX2,HNRNPH1
OTX2,DDX11
OTX2,HESX1
OTX2,HSPE1
OTX2,HSPD1
OTX2,EIF5A2
OTX2,ELAVL2
OTX2,FYCO1
OTX2,ZC3H15
OTX2,CDC25C
OTX2,PCYT1B
OTX2,SF1
OTX2,NGDN
OTX2,NICN1
OTX2,CLCN3
OTX2,DPYSL3
OTX2,PHB2
OTX2,EMG1
OTX2,RNF19A
OTX2,TMEM167A
OTX2,DHRS3
OTX2,SORBS2
OTX2,CBFA2T2
OTX2,RBM19
OTX2,IFT27
OTX2,MPZL2
OTX2,RPL23
OTX2,HMGA1
OTX2,RPL27
OTX2,RPL35A
OTX2,FRMPD2
OTX2,TK1
OTX2,CTNNB1
OTX2,NHSL1
OTX2,MAP3K3
OTX2,PSMD3
OTX2,PHF21B
OTX2,SYT1
OTX2,TNC
OTX2,SETD7
OTX2,RNF207
OTX2,RGR
OTX2,ARHGAP28
OTX2,E2F3
OTX2,CALCOCO1
OTX2,TWISTNB
OTX2,ALDH3A2
OTX2,TIMM10
OTX2,VOPP1
OTX2,FEN1
OTX2,TMEM87A
OTX2,BAAT
OTX2,PHF5A
OTX2,AURKAIP1
OTX2,OSBPL2
OTX2,TP53
OTX2,PIKFYVE
OTX2,PRMT3
OTX2,TRIP10
OTX2,GRWD1
OTX2,PPFIBP1
OTX2,PDIA5
OTX2,CCDC142
OTX2,GPR108
OTX2,RBM47
OTX2,SF3A3
OTX2,PPP2CA
OTX2,SLC7A11
OTX2,AIG1
OTX2,OS9
OTX2,TADA1
OTX2,NDUFA5
OTX2,RAD51AP1
OTX2,CEP290
OTX2,CNKSR3
OTX2,THOC3
OTX2,DUS3L
OTX2,RSPO2
OTX2,ZNF281
OTX2,RPL35
OTX2,CD9
OTX2,RNF5
OTX2,PRIM1
OTX2,MRPL34
OTX2,CDC20
OTX2,SNRPB
OTX2,CSNK1G1
OTX2,KLHL3
OTX2,CDCA2
OTX2,RPF2
OTX2,CRX
OTX2,WDR3
OTX2,KIAA0895
OTX2,DDIT4L
OTX2,RGPD2
OTX2,FLRT3
OTX2,UNC5D
OTX2,MRPL1
OTX2,MPP2
OTX2,MYO1E
OTX2,YBX1
OTX2,MOK
OTX2,MAPKAPK3
OTX2,KIFAP3
OTX2,CCDC25
OTX2,FAM161B
OTX2,PLCE1
OTX2,NUP54
OTX2,TNPO1
OTX2,MRPL45
OTX2,NHP2
OTX2,RND3
OTX2,EGFLAM
OTX2,MRPL12
OTX2,PRCP
OTX2,SERPINF1
OTX2,NOP58
OTX2,SSR3
OTX2,HMGB1
OTX2,GAPT
OTX2,CHN1
OTX2,FRRS1
OTX2,MFGE8
OTX2,UBFD1
OTX2,EARS2
OTX2,C19orf48
OTX2,TMEM39A
OTX2,STAT3
OTX2,SEL1L
OTX2,EPHB3
OTX2,BMF
OTX2,SRSF1
OTX2,SUPT7L
OTX2,STRA6
OTX2,NAV2
OTX2,NEDD4
OTX2,WIPF1
OTX2,RBPJ
OTX2,BCLAF1
OTX2,PFKFB2
